date,code,open,high,low,close,volume,amount,adjustflag
2017-02-10,sz.000001,8.7920592800,8.8297934400,8.7826257400,8.8014928200,48274323,450701344.0000,2
2017-02-13,sz.000001,8.8109263600,8.9052617600,8.8014928200,8.8769611400,63836475,599951024.0000,2
2017-02-14,sz.000001,8.8769611400,8.8863946800,8.8392269800,8.8675276000,36240460,340318432.0000,2
2017-02-15,sz.000001,8.8675276000,8.9995971600,8.8580940600,8.9146953000,75661306,716759648.0000,2
2017-02-16,sz.000001,8.9146953000,8.9618630000,8.8863946800,8.9241288400,41116113,388636224.0000,2
2017-02-17,sz.000001,8.9241288400,8.9524294600,8.8392269800,8.8580940600,42377497,400161792.0000,2
2017-02-20,sz.000001,8.8675276000,9.0373313200,8.8675276000,9.0184642400,89875539,855710800.0000,2
2017-02-21,sz.000001,9.0090307000,9.0750654800,8.9995971600,9.0278977800,64658421,618761072.0000,2
2017-02-22,sz.000001,9.0278977800,9.0278977800,8.9618630000,9.0278977800,46296611,441528336.0000,2
2017-02-23,sz.000001,9.0090307000,9.0278977800,8.9429959200,8.9712965400,33532781,319293840.0000,2
2017-02-24,sz.000001,8.9618630000,8.9995971600,8.9429959200,8.9618630000,33250014,316020784.0000,2
2017-02-27,sz.000001,8.9618630000,8.9618630000,8.8863946800,8.8958282200,40734112,384781008.0000,2
2017-02-28,sz.000001,8.8958282200,8.9712965400,8.8863946800,8.9429959200,36971970,350366896.0000,2
2017-03-01,sz.000001,8.9524294600,9.0090307000,8.9335623800,8.9524294600,34699373,330157968.0000,2
2017-03-02,sz.000001,8.9712965400,8.9995971600,8.8863946800,8.8958282200,40362870,382395888.0000,2
2017-03-03,sz.000001,8.8769611400,8.8958282200,8.8297934400,8.8675276000,34265508,321952544.0000,2
2017-03-06,sz.000001,8.8675276000,8.9241288400,8.8580940600,8.9146953000,40451138,381212304.0000,2
2017-03-07,sz.000001,8.9052617600,8.9241288400,8.8675276000,8.9146953000,29467282,277747408.0000,2
2017-03-08,sz.000001,8.8958282200,8.9146953000,8.8675276000,8.8863946800,24443839,230425150.0000,2
2017-03-09,sz.000001,8.8769611400,8.8958282200,8.8297934400,8.8486605200,37816992,354813680.0000,2
2017-03-10,sz.000001,8.8486605200,8.8769611400,8.8297934400,8.8675276000,39018225,366140048.0000,2
2017-03-13,sz.000001,8.8580940600,8.9146953000,8.8392269800,8.9052617600,54530444,513148480.0000,2
2017-03-14,sz.000001,8.8958282200,8.9241288400,8.8769611400,8.9052617600,40448435,381594064.0000,2
2017-03-15,sz.000001,8.8863946800,8.9429959200,8.8863946800,8.9429959200,54656086,515943744.0000,2
2017-03-16,sz.000001,8.9429959200,8.9901636200,8.9146953000,8.9807300800,63595381,603450064.0000,2
2017-03-17,sz.000001,8.9146953000,8.9241288400,8.7731922000,8.7826257400,158364708,1482736992.0000,2
2017-03-20,sz.000001,8.7637586600,8.7826257400,8.6977238800,8.7260245000,71502177,661887008.0000,2
2017-03-21,sz.000001,8.7260245000,8.7354580400,8.6788568000,8.7165909600,55464874,511914336.0000,2
2017-03-22,sz.000001,8.6788568000,8.6977238800,8.6222555600,8.6411226400,56612363,519331024.0000,2
2017-03-23,sz.000001,8.6411226400,8.7165909600,8.6316891000,8.6788568000,43358829,398986560.0000,2
2017-03-24,sz.000001,8.6788568000,8.7165909600,8.6411226400,8.6694232600,71082787,653533824.0000,2
2017-03-27,sz.000001,8.6033884800,8.6694232600,8.5656543200,8.6222555600,98501205,900094464.0000,2
2017-03-28,sz.000001,8.6411226400,8.6505561800,8.5845214000,8.6033884800,48137276,439405824.0000,2
2017-03-29,sz.000001,8.6128220200,8.6316891000,8.5750878600,8.5939549400,60114068,548060688.0000,2
2017-03-30,sz.000001,8.6033884800,8.6033884800,8.5467872400,8.5656543200,68728555,623995520.0000,2
2017-03-31,sz.000001,8.5656543200,8.6599897200,8.5656543200,8.6505561800,63312122,578579040.0000,2
2017-04-05,sz.000001,8.6411226400,8.6977238800,8.6316891000,8.6882903400,49915009,458567840.0000,2
2017-04-06,sz.000001,8.6788568000,8.6977238800,8.6505561800,8.6788568000,43439147,399118976.0000,2
2017-04-07,sz.000001,8.6694232600,8.6977238800,8.6505561800,8.6788568000,51484476,473366400.0000,2
2017-04-10,sz.000001,8.6788568000,8.6882903400,8.6505561800,8.6599897200,40134394,368682032.0000,2
2017-04-11,sz.000001,8.6505561800,8.6694232600,8.5750878600,8.6316891000,61243796,560304080.0000,2
2017-04-12,sz.000001,8.6411226400,8.6505561800,8.5845214000,8.6033884800,45533653,416101248.0000,2
2017-04-13,sz.000001,8.5939549400,8.6222555600,8.5845214000,8.6033884800,35744255,325949856.0000,2
2017-04-14,sz.000001,8.5939549400,8.6033884800,8.5467872400,8.5656543200,49050050,445637456.0000,2
2017-04-17,sz.000001,8.5656543200,8.5939549400,8.5373537000,8.5845214000,53189218,483130496.0000,2
2017-04-18,sz.000001,8.5750878600,8.5845214000,8.5373537000,8.5373537000,33537696,304162864.0000,2
2017-04-19,sz.000001,8.5184866200,8.5279201600,8.3958506000,8.4052841400,79966857,714963680.0000,2
2017-04-20,sz.000001,8.3958506000,8.4335847600,8.3864170600,8.4147176800,43762999,390063536.0000,2
2017-04-21,sz.000001,8.4147176800,8.4807524600,8.3958506000,8.4618853800,32540817,291126080.0000,2
2017-04-24,sz.000001,8.4618853800,8.4713189200,8.3864170600,8.4241512200,39499527,352926400.0000,2
2017-04-25,sz.000001,8.4241512200,8.4996195400,8.4241512200,8.4901860000,37793334,339230144.0000,2
2017-04-26,sz.000001,8.4901860000,8.4996195400,8.4524518400,8.4807524600,38214706,343316096.0000,2
2017-04-27,sz.000001,8.4618853800,8.4713189200,8.4052841400,8.4618853800,38739256,346186992.0000,2
2017-04-28,sz.000001,8.4524518400,8.4807524600,8.4147176800,8.4807524600,28644636,256106698.0000,2
2017-05-02,sz.000001,8.4524518400,8.4524518400,8.3958506000,8.4335847600,31102610,277665888.0000,2
2017-05-03,sz.000001,8.4147176800,8.4241512200,8.3864170600,8.4052841400,28031077,249660877.0000,2
2017-05-04,sz.000001,8.3864170600,8.3864170600,8.2260468800,8.2449139600,69651707,613783440.0000,2
2017-05-05,sz.000001,8.2449139600,8.2637810400,8.0939773200,8.1411450200,62370085,539541744.0000,2
2017-05-08,sz.000001,8.1128444000,8.1317114800,8.0562431600,8.0845437800,46008989,394424112.0000,2
2017-05-09,sz.000001,8.0751102400,8.1505785600,8.0656767000,8.1505785600,32419446,279119680.0000,2
2017-05-10,sz.000001,8.1411450200,8.3015152000,8.1317114800,8.1788791800,57307768,498675312.0000,2
2017-05-11,sz.000001,8.1600121000,8.2260468800,8.1128444000,8.2071798000,50364355,436444288.0000,2
2017-05-12,sz.000001,8.1883127200,8.3958506000,8.1505785600,8.3958506000,91796819,809131904.0000,2
2017-05-15,sz.000001,8.3864170600,8.4430183000,8.3109487400,8.3581164400,53657821,476417664.0000,2
2017-05-16,sz.000001,8.3392493600,8.3486829000,8.2354804200,8.3392493600,52487233,461069296.0000,2
2017-05-17,sz.000001,8.3109487400,8.3109487400,8.2543475000,8.2732145800,41733802,365987536.0000,2
2017-05-18,sz.000001,8.2260468800,8.2732145800,8.2166133400,8.2354804200,22740112,198765579.0000,2
2017-05-19,sz.000001,8.2449139600,8.2637810400,8.1883127200,8.1977462600,29427084,256396867.0000,2
2017-05-22,sz.000001,8.1883127200,8.2354804200,8.1222779400,8.1883127200,67912005,588546720.0000,2
2017-05-23,sz.000001,8.1788791800,8.3392493600,8.1505785600,8.2920816600,80004019,702123776.0000,2
2017-05-24,sz.000001,8.2826481200,8.3298158200,8.1883127200,8.3109487400,53237669,466560640.0000,2
2017-05-25,sz.000001,8.2920816600,8.6222555600,8.2826481200,8.5845214000,162154374,1462763024.0000,2
2017-05-26,sz.000001,8.5656543200,8.6128220200,8.5279201600,8.5845214000,89536576,813387168.0000,2
2017-05-31,sz.000001,8.5845214000,8.7071574200,8.5467872400,8.6788568000,103321095,948741888.0000,2
2017-06-01,sz.000001,8.6788568000,8.7071574200,8.6033884800,8.6694232600,56618276,519544672.0000,2
2017-06-02,sz.000001,8.6599897200,8.7637586600,8.6222555600,8.6505561800,77075706,710119504.0000,2
2017-06-05,sz.000001,8.6128220200,8.6505561800,8.4807524600,8.5184866200,63413269,573460400.0000,2
2017-06-06,sz.000001,8.4996195400,8.5467872400,8.4807524600,8.5279201600,35534153,320520912.0000,2
2017-06-07,sz.000001,8.5090530800,8.6316891000,8.4996195400,8.6128220200,64572325,587357664.0000,2
2017-06-08,sz.000001,8.5939549400,8.6316891000,8.5656543200,8.6128220200,38300448,348860768.0000,2
2017-06-09,sz.000001,8.6316891000,8.6977238800,8.6033884800,8.6316891000,68546808,628281696.0000,2
2017-06-12,sz.000001,8.6316891000,8.6694232600,8.5845214000,8.5939549400,50457816,461493696.0000,2
2017-06-13,sz.000001,8.5939549400,8.6222555600,8.5373537000,8.6033884800,44843497,407876688.0000,2
2017-06-14,sz.000001,8.6033884800,8.6128220200,8.5279201600,8.5656543200,37544431,340596128.0000,2
2017-06-15,sz.000001,8.5656543200,8.5656543200,8.5184866200,8.5279201600,33779789,305610496.0000,2
2017-06-16,sz.000001,8.5279201600,8.5656543200,8.4996195400,8.5090530800,28599104,258559005.0000,2
2017-06-19,sz.000001,8.5184866200,8.6316891000,8.5090530800,8.6128220200,48970481,446000768.0000,2
2017-06-20,sz.000001,8.6033884800,8.6411226400,8.5750878600,8.6033884800,31361560,286053888.0000,2
2017-06-21,sz.000001,8.6505561800,8.6599897200,8.5939549400,8.6316891000,49693219,454488896.0000,2
2017-06-22,sz.000001,8.6316891000,8.8675276000,8.6222555600,8.7260245000,142695815,1325210560.0000,2
2017-06-23,sz.000001,8.7071574200,8.7448915800,8.6411226400,8.7260245000,58400441,538303568.0000,2
2017-06-26,sz.000001,8.7354580400,8.8675276000,8.7354580400,8.7731922000,71076995,663762848.0000,2
2017-06-27,sz.000001,8.7731922000,8.8580940600,8.7448915800,8.8297934400,54601613,509162016.0000,2
2017-06-28,sz.000001,8.8203599000,8.9524294600,8.8014928200,8.8958282200,116879622,1102438096.0000,2
2017-06-29,sz.000001,8.8958282200,8.9146953000,8.8392269800,8.8958282200,48880457,459810416.0000,2
2017-06-30,sz.000001,8.8675276000,8.8958282200,8.7826257400,8.8580940600,49963349,468003520.0000,2
2017-07-03,sz.000001,8.8675276000,8.8958282200,8.8109263600,8.8675276000,38834937,364465840.0000,2
2017-07-04,sz.000001,8.8675276000,8.8769611400,8.7731922000,8.8109263600,48836253,456577024.0000,2
2017-07-05,sz.000001,8.7637586600,8.8486605200,8.7448915800,8.8392269800,56772000,529294112.0000,2
2017-07-06,sz.000001,8.8297934400,8.8769611400,8.7826257400,8.8675276000,73891186,691387184.0000,2
2017-07-07,sz.000001,8.8392269800,8.9429959200,8.8109263600,8.9335623800,76036958,717084352.0000,2
2017-07-10,sz.000001,8.9146953000,9.1127996400,8.9052617600,9.0467648600,136081591,1303090000.0000,2
2017-07-11,sz.000001,9.0656319400,9.8674828400,9.0656319400,9.6693785000,381208656,3842010176.0000,2
2017-07-12,sz.000001,9.6882455800,9.9806853200,9.6222108000,9.7542803600,299884400,3113681344.0000,2
2017-07-13,sz.000001,9.7165462000,10.2825586000,9.6599449600,10.2825586000,299453440,3180144560.0000,2
2017-07-14,sz.000001,10.1976567400,10.3202927600,10.0561536400,10.2825586000,172257026,1864449200.0000,2
2017-07-17,sz.000001,10.3297263000,10.6882008200,10.1127548800,10.1976567400,327312320,3608692272.0000,2
2017-07-18,sz.000001,10.1410555000,10.5089635600,10.0184194800,10.4240617000,234943191,2558433984.0000,2
2017-07-19,sz.000001,10.3674604600,10.5561312600,10.2636915200,10.4617958600,193307592,2131336288.0000,2
2017-07-20,sz.000001,10.4523623200,10.5844318800,10.2919921400,10.3485933800,153733858,1695060976.0000,2
2017-07-21,sz.000001,10.3677431100,10.4826211500,10.2337187300,10.4251821300,150102000,1625416432.0000,2
2017-07-24,sz.000001,10.3581699400,10.5879260200,10.2720114100,10.4826211500,169266444,1846886672.0000,2
2017-07-25,sz.000001,10.5113406600,10.7889625900,10.4826211500,10.5304870000,195476835,2172114592.0000,2
2017-07-26,sz.000001,10.4539016400,10.7028040600,10.2049992200,10.2815845800,169741211,1846282144.0000,2
2017-07-27,sz.000001,10.2624382400,10.3103040900,10.0805480100,10.1379870300,119449040,1273888880.0000,2
2017-07-28,sz.000001,10.1571333700,10.3485967700,10.1284138600,10.2815845800,81919535,877769280.0000,2
2017-07-31,sz.000001,10.3390236000,10.3581699400,10.0039626500,10.2145723900,157586439,1671814032.0000,2
2017-08-01,sz.000001,10.1858528800,10.6070723600,10.1475602000,10.5687796800,203570991,2222887936.0000,2
2017-08-02,sz.000001,10.5783528500,10.8559747800,10.4921943200,10.6740845500,206206907,2307726688.0000,2
2017-08-03,sz.000001,10.6645113800,10.7410967400,10.5017674900,10.5400601700,98421938,1090954128.0000,2
2017-08-04,sz.000001,10.5304870000,10.8081089300,10.4634748100,10.6932308900,135395156,1511389824.0000,2
2017-08-07,sz.000001,10.5879260200,10.6932308900,10.4347553000,10.5304870000,86064427,946975696.0000,2
2017-08-08,sz.000001,10.5304870000,10.6357918700,10.4443284700,10.5783528500,68956744,758872032.0000,2
2017-08-09,sz.000001,10.4921943200,10.5496333400,10.2241455600,10.2720114100,104232181,1126512112.0000,2
2017-08-10,sz.000001,10.2432919000,10.3581699400,10.0901211800,10.1667065400,95987996,1026676000.0000,2
2017-08-11,sz.000001,10.0326821600,10.0901211800,9.5635968300,9.5923163400,244064335,2501779376.0000,2
2017-08-14,sz.000001,9.6976212100,9.8124992500,9.6114626800,9.7837797400,115766464,1175479136.0000,2
2017-08-15,sz.000001,9.8029260800,10.0614016700,9.7742065700,9.8699382700,107516235,1116750000.0000,2
2017-08-16,sz.000001,9.8507919300,9.9273772900,9.7167675500,9.8986577800,75680602,778517616.0000,2
2017-08-17,sz.000001,9.9082309500,9.9752431400,9.8507919300,9.9752431400,55364211,573093952.0000,2
2017-08-18,sz.000001,9.9178041200,10.1475602000,9.8507919300,9.9943894800,61652041,643188720.0000,2
2017-08-21,sz.000001,9.9848163100,10.0709748400,9.9465236300,10.0135358200,39915487,417653104.0000,2
2017-08-22,sz.000001,10.0326821600,10.2049992200,9.9273772900,10.1954260500,87568181,922881872.0000,2
2017-08-23,sz.000001,10.1762797100,10.5113406600,10.1379870300,10.4347553000,131915190,1430051904.0000,2
2017-08-24,sz.000001,10.4251821300,10.6357918700,10.3773162800,10.4634748100,92424863,1014933648.0000,2
2017-08-25,sz.000001,10.4730479800,10.6932308900,10.4347553000,10.6357918700,96394000,1068994544.0000,2
2017-08-28,sz.000001,10.6262187000,11.0474381800,10.6262187000,10.8655479500,160393832,1828380080.0000,2
2017-08-29,sz.000001,10.8176821000,11.2389015800,10.7985357600,11.1718893900,135798373,1569230032.0000,2
2017-08-30,sz.000001,11.1814625600,11.2006089000,10.8655479500,10.9421333100,109667476,1264128144.0000,2
2017-08-31,sz.000001,10.9038406300,10.9517064800,10.6740845500,10.7985357600,115178646,1297730592.0000,2
2017-09-01,sz.000001,10.7985357600,10.9038406300,10.6740845500,10.7315235700,95997689,1080996320.0000,2
2017-09-04,sz.000001,10.7028040600,11.2197552400,10.6932308900,11.2197552400,135232557,1551875040.0000,2
2017-09-05,sz.000001,11.1814625600,11.4303649800,11.1048772000,11.1431698800,128751876,1513759536.0000,2
2017-09-06,sz.000001,11.0953040300,11.3729259600,10.9899991600,11.2006089000,79162155,925519040.0000,2
2017-09-07,sz.000001,11.1527430500,11.2484747500,10.9038406300,10.9517064800,61418724,711036416.0000,2
2017-09-08,sz.000001,10.9708528200,11.1431698800,10.8942674600,10.9995723300,48127615,553644528.0000,2
2017-09-11,sz.000001,11.0474381800,11.1910357300,10.8176821000,10.8942674600,69947275,801825008.0000,2
2017-09-12,sz.000001,10.8942674600,11.0474381800,10.7889625900,11.0474381800,84618342,962032172.1400,2
2017-09-13,sz.000001,10.9995723300,11.0474381800,10.8559747800,10.9421333100,66823742,765028184.6400,2
2017-09-14,sz.000001,10.9421333100,11.0953040300,10.7602430800,10.8368284400,88308777,1005775578.2400,2
2017-09-15,sz.000001,10.8081089300,10.8368284400,10.6740845500,10.8081089300,64609481,726061100.4500,2
2017-09-18,sz.000001,10.7698162500,10.8368284400,10.7219504000,10.7698162500,60761296,684223023.1900,2
2017-09-19,sz.000001,10.7698162500,10.8559747800,10.6070723600,10.6549382100,76421262,853815999.6500,2
2017-09-20,sz.000001,10.6645113800,10.8846942900,10.5783528500,10.8081089300,78715469,884640964.2100,2
2017-09-21,sz.000001,10.7793894200,11.0187186700,10.7219504000,10.9708528200,69240793,788605300.8700,2
2017-09-22,sz.000001,10.9421333100,11.0282918400,10.8272552700,10.9517064800,59392762,677622489.5100,2
2017-09-25,sz.000001,10.9517064800,10.9612796500,10.7028040600,10.8081089300,53239104,602270302.7500,2
2017-09-26,sz.000001,10.7793894200,10.8176821000,10.4921943200,10.5783528500,96746090,1074228193.8000,2
2017-09-27,sz.000001,10.5400601700,10.6070723600,10.4347553000,10.4634748100,72718820,798377280.0500,2
2017-09-28,sz.000001,10.5113406600,10.5113406600,10.3581699400,10.4156089600,51722002,563485127.3900,2
2017-09-29,sz.000001,10.4539016400,10.6836577200,10.3964626200,10.6357918700,68228010,753852534.7200,2
2017-10-09,sz.000001,11.0761576900,11.1431698800,10.7793894200,10.8176821000,132522731,1520609511.5700,2
2017-10-10,sz.000001,10.8464016100,11.0091455000,10.8464016100,10.9804259900,74792530,853665849.1100,2
2017-10-11,sz.000001,10.9899991600,11.0857308600,10.8559747800,11.0378650100,65807758,756203405.4000,2
2017-10-12,sz.000001,11.0474381800,11.0857308600,10.9804259900,11.0570113500,57806531,667148377.6900,2
2017-10-13,sz.000001,11.0665845200,11.0665845200,10.7698162500,10.8751211200,73737596,839662734.9600,2
2017-10-16,sz.000001,10.8751211200,11.1048772000,10.8081089300,11.0953040300,103625064,1190724204.7600,2
2017-10-17,sz.000001,11.1240235400,11.1527430500,10.9899991600,11.0187186700,50637234,585333998.3300,2
2017-10-18,sz.000001,11.0378650100,11.2006089000,11.0187186700,11.1910357300,87136536,1011050927.7000,2
2017-10-19,sz.000001,11.1431698800,11.2197552400,11.0761576900,11.1335967100,72276482,841546799.4000,2
2017-10-20,sz.000001,11.0953040300,11.0953040300,10.9229869700,10.9899991600,46180808,529747048.1600,2
2017-10-23,sz.000001,10.9038406300,10.9134138000,10.6740845500,10.7123772300,107446502,1206888281.8100,2
2017-10-24,sz.000001,10.7219504000,10.9325601400,10.7028040600,10.9038406300,61887194,700896871.7500,2
2017-10-25,sz.000001,10.8751211200,10.8846942900,10.7698162500,10.7889625900,41857360,472708177.8600,2
2017-10-26,sz.000001,10.7698162500,10.8368284400,10.6453650400,10.7028040600,92899607,1041707022.8800,2
2017-10-27,sz.000001,10.7123772300,11.0665845200,10.7028040600,11.0665845200,136008642,1548543731.6400,2
2017-10-30,sz.000001,11.0570113500,11.2293284100,10.9612796500,11.0665845200,127824694,1484495472.5400,2
2017-10-31,sz.000001,11.0570113500,11.0857308600,10.9038406300,11.0474381800,62749138,721237474.2300,2
2017-11-01,sz.000001,11.0665845200,11.0953040300,10.8368284400,10.9134138000,69261790,792881042.8200,2
2017-11-02,sz.000001,10.8751211200,11.0857308600,10.7793894200,11.0474381800,60430848,689229873.8600,2
2017-11-03,sz.000001,10.9995723300,11.1814625600,10.8655479500,10.9038406300,74334322,852032107.8900,2
2017-11-06,sz.000001,10.9325601400,10.9325601400,10.6166455300,10.7985357600,102990281,1157303985.6000,2
2017-11-07,sz.000001,10.7889625900,11.5739625300,10.7698162500,11.4112186400,247716326,2914269160.4400,2
2017-11-08,sz.000001,11.4878040000,12.0526210300,11.4207918100,11.6122552100,426282576,5199224276.8200,2
2017-11-09,sz.000001,11.6792674000,12.0334746900,11.6314015500,11.8037186100,229528934,2839861735.0400,2
2017-11-10,sz.000001,11.8420112900,12.0143283500,11.6314015500,11.7749991000,175755227,2167126597.8900,2
2017-11-13,sz.000001,11.8228649500,12.5408527000,11.8228649500,12.3493893000,256690623,3307955288.7400,2
2017-11-14,sz.000001,12.3972551500,12.6940234200,12.2632307700,12.3972551500,178030247,2318092534.3200,2
2017-11-15,sz.000001,12.3493893000,12.5695722100,12.2249380900,12.3493893000,126305227,1627912725.0300,2
2017-11-16,sz.000001,12.3493893000,12.5599990400,12.1292063900,12.5408527000,120081480,1550701791.1000,2
2017-11-17,sz.000001,12.6078648900,12.8854868200,12.4738405100,12.6174380600,206414972,2731215933.7500,2
2017-11-20,sz.000001,12.5695722100,13.6417672500,12.4929868500,13.6417672500,284392576,3860145472.8200,2
2017-11-21,sz.000001,13.4694501900,14.1587184300,13.4120111700,13.8332306500,249532781,3609849024.9200,2
2017-11-22,sz.000001,13.8619501600,14.5895110800,13.8619501600,14.4554867000,257023146,3839501153.9600,2
2017-11-23,sz.000001,14.5033525500,14.5895110800,13.4694501900,13.7374989500,242914214,3562843399.7800,2
2017-11-24,sz.000001,13.6800599300,13.9672550300,13.1918282600,13.9385355200,263018967,3732597275.5800,2
2017-11-27,sz.000001,13.6896331000,13.6896331000,13.1631087500,13.3354258100,206408533,2878491901.4700,2
2017-11-28,sz.000001,13.2588404500,13.2588404500,12.8280478000,13.1152429000,176643250,2396540133.1000,2
2017-11-29,sz.000001,13.1439624100,13.3354258100,12.8950599900,13.2301209400,156409493,2148312654.9900,2
2017-11-30,sz.000001,13.1152429000,13.1439624100,12.6940234200,12.8089014600,137963571,1866700884.5900,2
2017-12-01,sz.000001,12.8280478000,12.9046331600,12.4068283200,12.4451210000,178493315,2354299656.8200,2
2017-12-04,sz.000001,12.4929868500,12.7993282900,12.4451210000,12.7323161000,145402345,1923315712.9800,2
2017-12-05,sz.000001,12.5887185500,12.9142063300,12.5408527000,12.7323161000,172368132,2301867653.6200,2
2017-12-06,sz.000001,12.6940234200,12.7035965900,12.2440844300,12.5217063600,161984496,2104168537.1000,2
2017-12-07,sz.000001,12.4929868500,12.5791453800,12.2057917500,12.2823771100,118195784,1526953344.3500,2
2017-12-08,sz.000001,12.3398161300,12.5312795300,12.2057917500,12.5312795300,135131504,1751423112.5200,2
2017-12-11,sz.000001,12.5217063600,12.9907916900,12.3302429600,12.9237795000,226195273,2980735572.4600,2
2017-12-12,sz.000001,12.8280478000,12.9046331600,12.4642673400,12.4642673400,174340579,2302354901.5000,2
2017-12-13,sz.000001,12.4451210000,12.6365844000,12.3302429600,12.5695722100,128924811,1679022035.8700,2
2017-12-14,sz.000001,12.5887185500,12.7418892700,12.3589624700,12.4451210000,100199798,1311131917.6600,2
2017-12-15,sz.000001,12.3493893000,12.3781088100,12.1292063900,12.1770722400,109995250,1405372004.0400,2
2017-12-18,sz.000001,12.1866454100,12.3589624700,12.1004868800,12.2057917500,80546452,1029422753.2800,2
2017-12-19,sz.000001,12.2440844300,12.7514624400,12.1962185800,12.7131697600,239794295,3138687565.9000,2
2017-12-20,sz.000001,12.6365844000,12.7418892700,12.5695722100,12.6940234200,110624507,1463802116.6700,2
2017-12-21,sz.000001,12.6174380600,13.0960965600,12.5982917200,12.9620721800,148520344,2005617683.8600,2
2017-12-22,sz.000001,12.9237795000,13.0482307100,12.8759136500,12.9429258400,74290095,1004525768.5400,2
2017-12-25,sz.000001,12.9429258400,13.2684136200,12.5982917200,12.6844502500,158556718,2145040658.2300,2
2017-12-26,sz.000001,12.6940234200,13.1056697300,12.6270112300,13.0769502200,112368845,1510826264.4400,2
2017-12-27,sz.000001,13.0003648600,13.1918282600,12.6270112300,12.7227429300,136656673,1848165006.4600,2
2017-12-28,sz.000001,12.7131697600,12.8854868200,12.4642673400,12.6461575700,155303047,2052944539.1400,2
2017-12-29,sz.000001,12.6461575700,12.8567673100,12.5408527000,12.7323161000,98291553,1303222040.3600,2
2018-01-02,sz.000001,12.7801819500,13.3354258100,12.7514624400,13.1152429000,208159255,2856543822.1800,2
2018-01-03,sz.000001,13.1439624100,13.2684136200,12.6365844000,12.7610356100,296249840,4006220766.9400,2
2018-01-04,sz.000001,12.7514624400,12.7993282900,12.5695722100,12.6844502500,185450948,2454543516.4100,2
2018-01-05,sz.000001,12.6461575700,12.7801819500,12.5887185500,12.7323161000,121031272,1603289517.9300,2
2018-01-08,sz.000001,12.6844502500,12.7227429300,12.3110966200,12.4068283200,215862081,2806099169.6600,2
2018-01-09,sz.000001,12.4068283200,12.6365844000,12.3685356400,12.5217063600,134434509,1754315792.4700,2
2018-01-10,sz.000001,12.4834136800,12.9142063300,12.3685356400,12.8950599900,240327736,3196055830.9100,2
2018-01-11,sz.000001,12.8376209700,13.0099380300,12.7035965900,12.8280478000,144387781,1937494294.0700,2
2018-01-12,sz.000001,12.8759136500,13.0960965600,12.8376209700,12.9716453500,135399140,1833435672.0700,2
2018-01-15,sz.000001,12.9333526700,13.7183526100,12.9237795000,13.5939014000,312239456,4376707088.5200,2
2018-01-16,sz.000001,13.5651818900,13.7662184600,13.4215843400,13.5939014000,244454900,3479177087.3000,2
2018-01-17,sz.000001,13.7183526100,14.1682916000,13.5939014000,13.6226209100,265629401,3849312882.2100,2
2018-01-18,sz.000001,13.7853648000,14.0917062400,13.6704867600,14.0917062400,214802680,3120455742.3500,2
2018-01-19,sz.000001,14.1682916000,14.4842062100,14.0534135600,14.1682916000,257114669,3832857440.3000,2
2018-01-22,sz.000001,13.9768282000,14.3023159800,13.8140843100,13.8236574800,207386714,3032799070.3500,2
2018-01-23,sz.000001,13.7470721200,14.2640233000,13.7183526100,14.0246940500,238879170,3492462005.5700,2
2018-01-24,sz.000001,14.0342672200,14.4363403600,13.8810965000,14.0151208800,259129212,3838734922.6300,2
2018-01-25,sz.000001,13.8332306500,13.8523769900,13.4024380000,13.5939014000,236998459,3360822344.5600,2
2018-01-26,sz.000001,13.5747550600,13.7279257800,13.4215843400,13.4503038500,203298865,2885104627.0100,2
2018-01-29,sz.000001,13.4503038500,13.6417672500,13.0195112000,13.1535355800,209054668,2911452095.2400,2
2018-01-30,sz.000001,13.1152429000,13.2492672800,12.9716453500,13.0673770500,109473986,1497708872.6300,2
2018-01-31,sz.000001,13.0195112000,13.4503038500,12.9524990100,13.4503038500,174772914,2423104767.0500,2
2018-02-01,sz.000001,13.3545721500,13.6896331000,13.2492672800,13.4311575100,200561475,2821583609.2300,2
2018-02-02,sz.000001,13.3162794700,13.4981697000,13.0482307100,13.4503038500,117651271,1637619618.3200,2
2018-02-05,sz.000001,13.2109746000,13.9481086900,13.1439624100,13.9289623500,233199790,3326355314.7800,2
2018-02-06,sz.000001,13.6226209100,13.7183526100,13.3354258100,13.4024380000,258287204,3641294710.2600,2
2018-02-07,sz.000001,13.6130477400,13.6896331000,12.2153649200,12.3685356400,334571696,4521586590.1900,2
2018-02-08,sz.000001,12.2823771100,12.3685356400,11.9951820100,12.0047551800,213781506,2711464886.0500,2
2018-02-09,sz.000001,11.5643893600,11.5643893600,10.8942674600,11.1910357300,282494976,3308553501.5200,2
2018-02-12,sz.000001,11.2771942600,11.3346332800,11.0665845200,11.2197552400,122878244,1439644312.0400,2
2018-02-13,sz.000001,11.3633527900,11.6888405700,11.3346332800,11.4303649800,129817869,1562420005.2400,2
2018-02-14,sz.000001,11.4495113200,11.5165235100,11.2580479200,11.4878040000,86419024,1030474410.4400,2
2018-02-22,sz.000001,11.7271332500,11.9951820100,11.7271332500,11.9281698200,126840607,1573562575.5700,2
2018-02-23,sz.000001,12.0430478600,12.2440844300,11.9185966500,12.0717673700,101366320,1278185721.7400,2
2018-02-26,sz.000001,12.2249380900,12.3015234500,11.9185966500,12.0909137100,104575874,1318960463.9600,2
